D_R,uf,nquest,versao,pf1,pf2a,pf2b,pf2c,pf2d,idade1,idade,sexo,p41aa,p41ba,p41ab,p41bb,p41ac,p41bc,p41ad,p41bd,p41ae,p41be,p41af,p41bf,p41ag,p41bg,p41ah,p41bh,p41ai,p41bi,p41aj,p41bj,p41ak,p41bk,p41al,p41bl,p41am,p41bm,p41an,p41bn,p41ao,p41bo,p41ap,p41bp,p42a,p42b,p42c,p42d,p42e,p42f,p42g,p42h,p42i,p42j,p42k,p42l,p42m,p42n,p42o,p42p,p43a,p43b,p43c,p43d,p43f,p43g,p43h,p43i,p43j,p43k,p43l,p43m,p43n,p43o,p43p,p44,p45a,p45b,p45c,p45d,p45e,p45f,p45g,p45h,p45i,p45j,p45k,p45l,p45m,p45n,p45o,p45p,p45q,cor,pea,carro,empreg,maqlav,dvd,banhe,gelad,freezer,comput,lavlou,microon,motocic,secadora,agua,rua,escolac,escola,renda,rendaf,cidade,ponto,pesq,ciente,errol,regiao_ori,metrop_ori,meso,porte_ori,peso,RCLASSE2,INV1p45a_ok,INV1p45b_ok,INV1p45c_ok,INV1p45d,INV1p45e,INV1p45f,INV1p45g,INV1p45h,INV1p45i,INV1p45j_ok,INV1p45k_ok,INV1p45l,INV1p45m,INV1p45n,INV1p45o_ok,INV1p45p,INV1p45q,IndiceADVD,IndiceADVND,Indice_medoviolencia,GrupoMedoViolencia,INVp43a,INVp43b,INVp43c,INVp43d,INVp43f,INVp43g,INVp43h,INVp43i,INVp43j,INVp43k,INVp43l,INVp43m,INVp43n,INVp43o,INVp43p,Indice_violencia,Comput_EscalaF_6itens,Comput_EscalaF_6itens_ponderado,Comput_EscalaF_6itens_ponderado_7,Indice_EscalaF17itens_1a7
,BA,44241116,17,1,2,2,2,2,34,2,2,1,1,1,1,96,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,0,0,996,0,0,0,0,0,0,1,0,0,5,0,0,0,2,2,996,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,6,2,2,3,1,1,3,3,1,6,1,3,3,6,2,7,96,96,1,1,1,1,1,1,96,1,96,96,1,1,2,5,3,4,1500,990,1568,1,0,3,1,5,3,"0,82043751",5,"5,00","3,00","5,00","1,00","5,00","5,00","4,00","6,00","6,00","4,00","4,00","6,00","1,00","6,00","4,00","4,00","1,00","2,50","4,50","0,81",,"0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,17","0,69","4,86","5,25"
,RJ,44251151,17,1,2,2,2,2,24,1,1,1,1,1,2,96,,1,2,1,1,2,,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,2,1,1,2,,3,7,996,5,1,0,5,0,4,5,6,3,9,0,5,10,2,2,996,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,5,5,1,1,2,2,4,3,2,5,2,3,2,4,3,1,96,96,1,1,1,1,1,1,96,96,96,96,1,1,5,5,1,1,515,93,9743,1,0,1,2,6,3,"1,16408278",4,"5,00","4,00","5,00","2,00","2,00","6,00","6,00","5,00","5,00","3,00","4,00","5,00","2,00","5,00","4,00","5,00","3,00","2,00","5,00","0,75",,"0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,17","0,69","4,86","5,83"
,SP,44216503,17,1,2,2,2,2,61,5,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,2,,1,2,1,2,2,,2,,1,2,2,,1,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,6,2,1,1,3,5,1,6,1,6,1,6,1,3,1,1,1,96,1,96,1,1,1,1,96,1,96,96,1,1,5,5,2,3,182,19,13271,1,0,1,3,2,2,"1,24289244",4,"5,00","6,00","6,00","1,00","5,00","6,00","6,00","4,00","2,00","6,00","1,00","6,00","1,00","6,00","1,00","6,00","4,00","1,50","5,50","0,63",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,17","0,69","4,86","6,42"
,BA,44238631,17,1,2,2,2,2,35,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,2,,9,6,5,10,10,7,9,3,8,9,10,10,9,9,10,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,2,3,3,2,2,1,2,1,3,1,6,1,3,2,2,2,1,96,96,96,96,1,1,96,1,96,1,96,96,1,1,1,5,1,2,1500,990,1568,1,0,3,1,5,3,"1,35337620",6,"5,00","1,00","5,00","4,00","4,00","5,00","5,00","6,00","5,00","6,00","4,00","6,00","1,00","6,00","4,00","5,00","5,00","2,00","5,00","0,88",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,17","0,69","4,86","5,83"
,SP,44248952,17,1,2,2,2,2,47,4,2,1,1,1,2,1,1,2,,1,1,2,,2,,1,1,1,2,1,1,2,,1,2,1,1,1,1,1,2,1,1,9,9,0,0,9,0,0,9,0,6,5,5,9,7,0,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,2,2,2,2,2,2,2,5,5,4,2,5,1,1,96,96,1,96,1,1,1,1,96,1,96,96,1,1,5,5,1,1,182,10,13271,1,0,1,3,2,2,"0,97788779",4,"5,00","2,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","5,00","2,00","2,00","3,00","5,00","2,00","2,00","5,00","0,75",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,17","0,69","4,86","5,83"
,MG,44249160,17,1,2,2,2,2,41,3,2,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,1,1,1,1,1,1,1,1,10,10,10,0,1,5,5,5,5,10,1,1,10,5,1,10,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,1,5,3,2,4,2,2,1,5,1,6,3,6,2,3,3,6,1,96,1,96,1,1,96,1,96,1,96,96,1,1,5,5,2,3,700,1476,9971,1,0,1,1,7,3,"1,23402069",4,"5,00","5,00","6,00","2,00","4,00","5,00","3,00","5,00","5,00","6,00","2,00","6,00","1,00","4,00","1,00","5,00","4,00","2,00","5,00","0,81",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","1,00","0,00","0,00","1,00","0,20","4,17","0,69","4,86","5,83"
,GO,44250646,17,1,2,2,2,2,23,1,1,2,,1,2,2,,1,1,1,1,2,,2,,1,1,1,2,1,1,2,,2,,1,1,1,1,1,1,1,99,3,4,5,4,4,3,5,2,7,3,3,3,4,5,6,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,3,3,3,3,3,3,3,3,4,3,2,4,1,10,96,96,96,1,1,1,1,1,1,96,1,96,1,1,5,5,1,1,2700,454,8779,1,0,4,1,3,3,"0,87193730",5,"5,00","4,00","4,00","5,00","3,00","4,00","4,00","4,00","4,00","4,00","4,00","4,00","4,00","3,00","4,00","5,00","3,00","3,00","4,00","0,63",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,17","0,69","4,86","4,67"
,PI,44250904,17,1,2,2,2,2,45,4,2,1,1,1,1,1,1,2,,2,,2,,2,,2,,1,2,1,1,1,1,1,1,1,1,2,,1,1,2,,7,0,9,0,0,0,0,0,0,4,10,10,10,0,6,0,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,3,2,3,2,2,2,1,6,1,6,2,5,2,2,3,1,96,96,96,1,1,1,96,1,96,1,2,96,1,1,5,5,1,1,3806,3,8670,1,0,3,3,1,1,"1,33962877",4,"5,00","5,00","6,00","4,00","5,00","4,00","5,00","5,00","5,00","6,00","1,00","6,00","1,00","5,00","2,00","5,00","5,00","2,00","5,00","0,56",,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","1,00","0,00","0,20","4,17","0,69","4,86","5,83"
,SE,44253205,17,1,2,2,2,2,41,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,9,9,10,6,10,10,0,5,3,1,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,6,2,5,2,2,6,1,5,2,6,2,2,2,6,3,2,1,96,96,96,2,1,96,96,96,96,96,96,1,1,5,5,1,1,4314,21,3010,1,0,3,3,2,2,"1,50784037",5,"5,00","2,00","5,00","1,00","5,00","2,00","5,00","5,00","1,00","6,00","2,00","5,00","1,00","5,00","5,00","5,00","1,00","2,00","5,00","1,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,17","0,69","4,86","5,83"
,DF,44257113,17,1,2,2,2,2,44,3,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,8,7,0,9,5,7,5,2,8,8,3,3,10,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,2,4,3,2,3,2,5,2,4,2,5,2,1,96,96,1,96,1,1,1,96,96,96,96,1,2,1,5,5,2,3,2900,579,9597,1,0,4,1,1,3,"0,96655260",5,"5,00","4,00","4,00","5,00","4,00","4,00","5,00","3,00","4,00","5,00","4,00","5,00","2,00","5,00","3,00","5,00","2,00","3,00","4,00","0,81",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,17","0,69","4,86","4,67"
,PA,44259612,17,1,2,2,2,2,25,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,10,1,10,0,0,0,10,0,10,10,5,10,0,0,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,5,5,2,2,2,6,3,2,1,5,2,6,2,2,3,1,96,96,1,2,1,1,96,96,96,1,1,96,1,1,4,5,1,2,2300,96,9137,1,0,5,1,3,3,"0,54923438",5,"5,00","5,00","5,00","2,00","2,00","5,00","5,00","5,00","1,00","4,00","5,00","6,00","2,00","5,00","1,00","5,00","5,00","2,00","5,00","1,00","1,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","1,00","1,00","0,00","1,00","0,00","0,33","4,17","0,69","4,86","5,83"
,RS,44261103,17,1,2,2,2,2,41,3,1,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,1,2,2,,2,,1,2,1,1,4,6,7,3,4,6,6,3,3,4,3,3,8,8,7,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,4,3,2,2,3,4,4,2,4,4,3,1,1,1,96,96,1,1,1,96,96,1,1,96,1,1,2,5,5,1,2,1151,16,9485,1,0,2,3,7,2,"1,00767166",5,"5,00","4,00","4,00","4,00","4,00","5,00","3,00","4,00","5,00","5,00","4,00","3,00","3,00","5,00","3,00","3,00","4,00","3,00","4,00","0,25","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,17","0,69","4,86","4,67"
,SP,44280773,17,1,2,2,2,2,23,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,2,,5,7,7,4,6,5,5,6,4,6,4,3,7,5,6,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,2,2,3,2,4,2,5,2,5,2,3,2,2,1,1,2,96,1,1,3,2,1,2,96,1,96,96,1,1,1,5,1,2,150,478,12406,1,0,1,3,7,3,"1,11229767",3,"5,00","4,00","5,00","2,00","5,00","5,00","4,00","5,00","3,00","5,00","2,00","5,00","2,00","5,00","4,00","5,00","5,00","2,00","5,00","0,88",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,17","0,69","4,86","5,83"
,BA,44280981,17,1,2,2,2,2,21,1,1,1,2,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,1,2,1,2,1,2,0,5,6,0,0,0,0,0,0,0,3,0,5,2,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,3,2,2,2,2,1,3,5,2,5,5,3,3,4,3,2,96,96,96,1,1,1,96,1,96,96,1,96,1,1,1,5,1,1,1627,6,1579,1,0,3,3,2,1,"0,74938501",6,"5,00","4,00","6,00","4,00","5,00","5,00","5,00","5,00","6,00","4,00","2,00","5,00","2,00","2,00","4,00","4,00","3,00","2,50","4,50","0,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,17","0,69","4,86","5,25"
,RJ,44290006,17,1,2,2,2,2,32,2,2,1,1,1,1,2,,1,1,1,1,2,,2,,1,1,1,1,1,1,1,1,2,,1,1,2,,1,1,2,,2,6,0,2,1,2,2,2,2,5,2,2,5,2,5,10,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,3,5,5,3,5,3,2,2,4,2,6,2,4,2,6,3,1,96,96,1,1,1,1,1,1,96,96,96,96,2,1,5,5,1,2,507,3,9776,1,0,1,2,6,2,"0,75548354",5,"5,00","5,00","4,00","2,00","2,00","4,00","2,00","4,00","5,00","5,00","3,00","5,00","1,00","5,00","3,00","5,00","1,00","3,00","4,00","0,63",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","1,00","0,13","4,17","0,69","4,86","4,67"
,MG,44239984,17,1,2,2,2,2,31,2,1,1,1,1,1,1,1,1,1,1,1,2,,2,,1,1,1,1,1,1,1,1,2,,1,1,1,1,2,,1,1,10,10,10,10,10,10,0,0,10,10,7,0,10,10,0,10,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,3,2,2,2,6,2,2,2,2,2,2,4,1,5,2,5,2,4,3,1,1,96,1,96,1,1,96,1,96,1,1,96,1,1,3,5,1,1,700,1476,9971,1,0,1,1,7,3,"0,71879234",4,"5,00","5,00","5,00","1,00","5,00","5,00","5,00","5,00","5,00","5,00","3,00","6,00","2,00","5,00","2,00","5,00","3,00","2,00","5,00","0,75",,"1,00","1,00","1,00","1,00","0,00","0,00","0,00","1,00","1,00","0,00","0,00","1,00","1,00","0,00","1,00","0,60","4,17","0,69","4,86","5,83"
,ES,44240253,17,1,2,2,2,2,18,1,2,1,1,1,1,96,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,,2,,1,2,1,1,1,1,2,,4,7,996,5,5,5,5,7,6,8,0,0,8,3,7,0,2,2,996,2,2,2,2,2,2,2,2,2,2,1,1,3,2,4,2,2,2,2,2,1,5,2,5,2,6,4,2,2,6,3,13,1,96,1,2,2,1,2,2,96,1,96,96,1,1,3,6,1,4,2517,20,1510,1,0,1,3,4,2,"1,11229767",3,"5,00","3,00","5,00","5,00","5,00","5,00","5,00","6,00","2,00","5,00","2,00","5,00","1,00","3,00","5,00","5,00","1,00","2,00","5,00","0,75",,"0,00","0,00",,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","1,00","0,14","4,17","0,69","4,86","5,83"
,RJ,44242738,17,1,2,2,2,2,49,4,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,8,9,10,8,8,8,5,7,8,10,5,5,8,7,6,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,2,2,4,2,2,2,4,2,2,2,6,3,3,3,6,2,7,1,1,1,3,3,2,2,2,96,1,96,96,1,1,8,6,2,3,500,1359,1462,1,0,1,1,6,3,"0,96282492",1,"5,00","1,00","5,00","5,00","3,00","5,00","5,00","5,00","3,00","5,00","5,00","5,00","1,00","4,00","4,00","4,00","1,00","2,00","5,00","1,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,07","4,17","0,69","4,86","5,83"
